ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99924794;AG;Neubau Werkhalle mit Büro, Waschplatz und Betankungsplatz;1; ; ;16.01.2007; ;1.94;1.94;1;0;2;0;37;37;64;122;175;323;;;;;
99924793;AG;Erweiterung und Umbau Einfamilienhaus mit Wintergartenanbau             ;2; ; ;10.01.2007; ;0.25;0.25;1;1;1;0;0;14;171;;;;;;;;
99924792;AG;Anbau Autounterstand mit Pergola;2; ; ;10.01.2007;29.01.2007;0.05;0.05;1;0;0;0;0;174;;;;;;;;;
99924791;AG;Umbau und Sanierung Wohn- und Geschäftshaus;3; ; ;10.01.2007; ;0.2;0.2;1;0;0;0;0;14;115;;;;;;;;
99924125;AG;Neubau einer Pergola und Palisade;1; ; ;10.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99924123;AG;Erneuerung Heizungsanlage bei Gewerbegebäude;3; ; ;10.01.2007; ;0.3;0.3;1;0;0;0;0;34;38;;;;;;;;
99924122;AG;Neubau einer Parkplatzanlage für 61 Autos;1; ; ;08.01.2007; ;0.04;0.04;0;0;0;0;61;175;;;;;;;;;
99924120;AG;Umbau/Umnutzung Schreinerei in Wohnhaus;3; ; ;09.01.2007; ;0.17;0.17;1;2;0;0;0;14;;;;;;;;;
99924115;AG;Neubau Kanalisationsleitung         ;1; ; ;09.01.2007; ;0.2;0.2;0;0;0;0;0;311;;;;;;;;;
99925962;AG;Neubau von Einfamilienhäusern mit Aussenparkplätzen;1; ; ;16.01.2007; ;1;1;2;2;2;1;4;14;;;;;;;;;
99925960;AG;Einbau Dachfenster bei Einfamilienhaus, Anbau Terrasse;3; ; ;16.01.2007; ;0.06;0.06;1;1;0;0;0;14;;;;;;;;;
99925958;AG;Anbau Doppelgarage mit Terrasse;2; ; ;18.01.2007; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99925957;AG;Anbau Podologiepraxis, Umbau Einfamilienhaus;2; ; ;23.01.2007; ;0.25;0.3;1;1;2;0;2;14;82;;;;;;;;
99925955;AG;Anbau Abferkelstall         ;2; ; ;19.01.2007; ;0.2;0.2;1;0;1;0;0;43;;;;;;;;;
99925954;AG;Neubau Pferdestall mit Futterlager, Remise und Jauchegrube;1; ; ;18.01.2007; ;0.85;0.85;1;0;1;0;0;41;42;43;48;;;;;;
99925951;AG;Abbruch Einfamilienhaus;5; ; ;15.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99925214;AG;Anbau offene Pergola mit horizontalen Faltstoren;2; ; ;15.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99925212;AG;Neubau von Einfamilienhäusern mit integrierten Doppelgaragen            ;1; ; ;17.01.2007; ;1.5;1.5;3;3;2;1;0;14;;;;;;;;;
99924161;AG;Neubau Umkleide- und Aufenthaltsraum, Garagenbox und Autounterstand;1; ; ;10.01.2007; ;0.25;0.25;1;0;0;0;9;122;139;174;;;;;;;
99924160;AG;Neubau Mehrfamilienhaus mit Doppel- und Einzelgaragen;1; ; ;10.01.2007; ;2;2;1;4;0;1;3;12;127;139;;;;;;;
99924158;AG;Anbau eines Wintergartens;2; ; ;10.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99924157;AG;Aufstockung für Büros und Ausstellungsraum                       ;2; ; ;10.01.2007; ;0.5;0.5;1;0;1;0;0;64;;;;;;;;;
99923616;AG;Abbruch eines Einfamilienhauses;5; ; ;04.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99923608;AG;Anbau eines Wintergartens;2; ; ;02.01.2007;24.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99921385;AG;Neubau Einfamilienhaus mit Doppelcarport und Gerätehaus;1; ; ;14.12.2006;16.01.2007;0.6;0.7;1;1;2;1;0;14;41;174;;;;;;;
99921384;AG;Neubau Einfamilienhaus mit Carport und Gerätehaus;1; ; ;14.12.2006;16.01.2007;0.6;0.7;1;1;2;1;0;14;41;174;;;;;;;
99911376;AG;Neubau Mutterkuhstall mit Jauchegrube und Remise;1; ; ;12.10.2006;18.01.2007;0.4;0.4;1;0;1;0;0;41;43;48;;;;;;;
99917043;AG;Neubau Einfamilienhaus mit angeubauter Garage, Carport und Geräteraum   ;1;Feb 07;Sep 07;16.11.2006;17.01.2007;0.6;0.6;1;1;2;1;0;14;41;139;174;;;;;;
99914934;AG;Umbau/Umnutzung Scheune in Wohnraum;3; ; ;31.10.2006;03.01.2007;0.01;0.01;1;1;0;0;0;14;;;;;;;;;
99914913;AG;Umbau Einfamilienhaus mit Kleintierklinik;3;Jan 07;Apr 07;02.11.2006;23.01.2007;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99910399;AG;Ausbau und Sanierung Trottengasse;3; ; ;05.10.2006;10.01.2007;0.42;0.42;0;0;0;0;0;211;311;321;323;;;;;;
99911796;AG;Sanierung und Erweiterung Gemeindehaus                           ;2; ; ;30.01.2007; ;0.85;0.85;1;0;2;0;0;66;;;;;;;;;
99915899;AG;Umbau Einfamilienhaus, Erweiterung Stützmauer;3; ; ;07.11.2006;30.01.2007;0.02;0.02;1;0;0;0;0;14;431;;;;;;;;
99913832;AG;Neubau Mehrfamilienhaus mit Einstellhalle;1;Apr 07;Apr 08;25.10.2006;04.01.2007;2.5;2.5;1;6;3;1;3;12;127;131;;;;;;;
99913833;AG;Abbruch Scheune;5;Apr 07; ;25.10.2006;04.01.2007;0.02;0.02;1;0;0;0;0;43;;;;;;;;;
99903455;AG;Verschiebung Radweg von Tägerig nach Mellingen                     ;2;Apr 07; ;29.08.2006;10.01.2007;1.875;1.875;0;0;0;0;0;211;462;;;;;;;;
99852576;AG;Neubau Wohn- und Gewerbeüberbauung mit Einstellhalle;1; ; ;17.01.2007; ;12.5;12.5;2;39;7;1;10;12;61;64;127;131;175;;;;
99849457;AG;Teilabbruch Einfamilienhaus und Garagengrundmauern;5; ; ;25.10.2005;10.01.2007;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99848624;AG;Neubau eines Terrassenhauses mit Einstellhalle;1; ; ;25.10.2005;10.01.2007;2;2;1;4;5;0;0;13;127;131;;;;;;;
99891847;AG;Abbruch eines Einfamilienhauses;5; ; ;21.06.2006;10.01.2007;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99891846;AG;Neubau eines Mehrfamilienhauses mit Einstellhalle;1; ; ;21.06.2006;10.01.2007;2.5;2.5;1;5;3;1;2;12;127;131;;;;;;;
99927972;AG;Erweiterung und Umbau Garage zu Einfamilienhaus;2; ; ;30.01.2007; ;0.4;0.4;1;1;2;0;0;14;;;;;;;;;
99928539;AG;Abbruch Einfamilienhaus;5; ; ;30.01.2007; ;0.015;0.015;1;1;0;0;0;14;;;;;;;;;
99928538;AG;Abbruch Einfamilienhaus;5; ; ;30.01.2007; ;0.015;0.015;1;1;0;0;0;14;;;;;;;;;
99928443;AG;Einbau Dachflächenfenster bei Einfamilienhaus;3; ; ;29.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99928442;AG;Anbau beheizter Wintergarten;2; ; ;30.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99928441;AG;Sanierung und Aufbau Dachgeschoss bei Einfamilienhaus, Anbau Garage;2; ; ;30.01.2007; ;0.6;0.6;1;1;0;0;0;14;139;;;;;;;;
99927628;AG;Neubau von Einfamilienhäusern mit Einliegerwohnung und Garagen;1; ; ;30.01.2007; ;1.2;1.2;2;3;2;1;0;14;139;;;;;;;;
99927622;AG;Umbau Einfamilienhaus;3; ; ;30.01.2007; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99927601;AG;Neubau von Mehrfamilienhäusern mit Einstellhalle;1; ; ;30.01.2007; ;20;20;5;43;4;1;15;12;127;131;;;;;;;
99927231;AG;Abbruch Villa;5; ; ;24.01.2007; ;0.05;0.05;1;0;0;0;0;14;;;;;;;;;
99927230;AG;Neubau Einfamilienhausm mit Garage und Swimmingpool;1; ; ;24.01.2007; ;0.9;0.9;1;1;2;1;0;14;139;173;;;;;;;
99927306;AG;Aufbau Dachlukarne bei Einfamilienhaus;3; ; ;23.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99926585;AG;Erkeranbau bei Mehrfamilienhaus;2; ; ;23.01.2007; ;0.044;0.044;1;0;0;0;0;12;;;;;;;;;
99926583;AG;Neubau Gartenhaus;1; ; ;23.01.2007; ;0.02;0.02;1;0;0;0;0;172;;;;;;;;;
99926078;AG;Umbau und Sanierung Wohnhäuser für Menschen mit Behinderung;3; ; ;17.01.2007; ;4.9;4.9;4;10;0;0;11;85;175;;;;;;;;
99926075;AG;Neubau Stützmauer und 2 Parkplätze;1; ; ;18.01.2007; ;0.05;0.05;0;0;0;0;2;431;;;;;;;;;
99925887;AG;Umbau Einfamilienhaus;3; ; ;19.01.2007; ;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99925966;AG;Abbruch Gewerbe-, Betriebsgebäude und Einfamilienhaus;5; ; ;16.01.2007; ;0.1;0.1;2;0;0;0;0;14;38;59;;;;;;;
99925964;AG;Neubau Ausstellungs- und Betriebsgebäude;1; ; ;16.01.2007; ;4;4;1;0;2;0;0;59;64;;;;;;;;
99921380;AG;Neubau Einfamilienhaus mit integrierter Garage;1;Mrz 07;Okt 07;15.12.2006;18.01.2007;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99922359;AG;Neubau Einfamilienhaus angebauter Doppelgarage;1;Jan 07;Sep 07;21.12.2006;24.01.2007;0.46;0.46;1;1;2;1;0;14;139;;;;;;;;
99920228;AG;Neubau Fussweg Kreuzhalde;1; ; ;08.12.2006;31.01.2007;0.028;0.028;0;0;0;0;0;211;;;;;;;;;
99920225;AG;Neubau Einfamilienhaus mit Carport;1;Apr 07;Okt 07;06.12.2006;24.01.2007;0.516;0.516;1;1;2;1;0;14;174;;;;;;;;
99922358;AG;Neubau Stützmauer;1; ; ;19.12.2006;22.01.2007;0.05;0.05;0;0;0;0;0;431;;;;;;;;;
99920179;AG;Anbau Schützenstube         ;2;Feb 07;Jun 07;06.12.2006;11.01.2007;0.17;0.17;1;0;1;0;0;116;;;;;;;;;
99920451;AG;Neubau Kanal                           ;1; ; ;07.12.2006;30.01.2007;0.05;0.05;0;0;0;0;0;311;;;;;;;;;
99920134;AG;Abbruch/Rückbau ARA                           ;5; ; ;07.12.2006;30.01.2007;0.255;0.255;1;0;0;0;0;512;;;;;;;;;
99928444;AG;Erneuerung Stützmauer;1; ; ;29.01.2007; ;0.05;0.05;0;0;0;0;0;431;;;;;;;;;
99927560;AG;Neubau/Anbau Garage und Abstellraum;2; ; ;29.01.2007; ;0.062;0.062;1;0;0;0;0;139;;;;;;;;;
99927559;AG;Anbau eines gedeckten Sitzplatzes;2; ; ;31.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99925256;AG;Anbau eines Autounterstandes;2; ; ;15.01.2007; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99925255;AG;Erweiterung, Umbau und Sanierung Bauernhaus                       ;2; ; ;18.01.2007; ;0.6;0.6;1;1;0;0;0;14;;;;;;;;;
99925253;AG;Neubau Garten-Whirlpool;1; ; ;15.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99925230;AG;Neubau Einfamilienhaus mit angebauter Garage                            ;1; ; ;17.01.2007; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99924118;AG;Umbau/Umnutzung Restaurant in Wohnung;3; ; ;10.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99923602;AG;Verglasung eines Sitzplatzes;2; ; ;03.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99918145;AG;Neubau Einfamilienhaus mit Carport;1; ; ;21.11.2006;04.01.2007;0.54;0.54;1;1;2;1;0;14;174;;;;;;;;
99918122;AG;Umbau Einfamilienhaus;3; ; ;21.11.2006;04.01.2007;0.4;0.4;1;1;0;0;0;14;;;;;;;;;
99919125;AG;Neubau Fertig-Einfamilienhaus;1; ; ;30.11.2006;04.01.2007;0.45;0.45;1;1;2;1;0;14;;;;;;;;;
99919124;AG;Neubau Niedrigenergie-Einfamilienhaus                       ;1; ; ;28.11.2006;04.01.2007;0.7;0.7;1;1;2;1;0;14;139;;;;;;;;
99914859;AG;Neubau Einfamilienhaus mit angebauter Garage;1;Feb 07;Aug 07;31.10.2006;24.01.2007;0.48;0.48;1;1;2;1;0;14;139;;;;;;;;
99915945;AG;Ausbau Dachgeschoss bei Einfamilienhaus                       ;3;Feb 07; ;08.11.2006;10.01.2007;0.1;0.1;1;1;0;0;0;14;;;;;;;;;
99913824;AG;Anbau Lagerhalle mit Kühlzellen         ;2;Jul 07; ;25.10.2006;24.01.2007;0.35;0.35;1;0;1;0;0;33;;;;;;;;;
99909121;AG;Neubau Strasse mit Einlenker                     ;1; ; ;27.09.2006;10.01.2007;0.33;0.33;0;0;0;0;0;211;311;321;323;;;;;;
99923769;AG;Neubau Einfamilienhaus mit Carport;1; ; ; ;04.01.2007;0.5;0.5;1;1;0;1;0;14;174;;;;;;;;
99923770;AG;Neubau von Einfamilienhäusern mit je einer Doppelgarage;1; ; ; ;04.01.2007;1;1;2;2;0;1;0;14;139;;;;;;;;
99921377;AG;Neubau Einfamilienhaus mit angebauter Garage;1;Mrz 07;Sep 07;13.12.2006;24.01.2007;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99921375;AG;Umbau und Sanierung Laden                       ;3;Jan 07;Apr 07;13.12.2006;18.01.2007;0.5;0.5;1;0;1;0;0;61;;;;;;;;;
99922345;AG;Teilausbau Dachgeschoss bei Einfamilienhaus;3; ; ;03.01.2007; ;0.11;0.11;1;1;0;0;0;14;;;;;;;;;
99922742;AG;Neubau Einfamilienhaus;1; ; ;05.01.2007; ;0.45;0.45;1;1;2;1;2;14;;;;;;;;;
99920166;AG;Neubau Einfamilienhaus mit Carport, Swimmingpool und Gartenhaus;1; ; ;06.12.2006;09.01.2007;0.645;0.645;1;1;2;1;0;14;172;173;174;;;;;;
99920163;AG;Umbau und Sanierung Einfamilienhaus                       ;3; ; ;08.12.2006;30.01.2007;0.3;0.3;1;1;0;0;0;14;;;;;;;;;
99916455;AG;Neubau von Reiheneinfamilienhäusern mit Tiefgarage;1; ; ;14.11.2006;30.01.2007;2;2;2;10;3;1;2;19;127;131;;;;;;;
99911402;AG;Umbau von Einfamilienhäusern                       ;3; ; ;11.10.2006;04.01.2007;0.3;0.3;2;2;0;0;0;14;;;;;;;;;
99917442;AG;Sanierung Dorfstrasse                                          ;3; ; ;30.01.2007; ;3.1;3.1;0;0;0;0;0;211;311;321;323;;;;;;
99906314;AG;Neubau Liegehalle, Laufhof, Remise, Jauchegrube und Hochsilo;1; ; ;14.09.2006;18.01.2007;0.4;0.4;1;0;1;0;0;34;41;43;48;;;;;;
99927550;AG;Neubau Carport;1; ; ;31.01.2007; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99928445;AG;Anbau Wintergarten, unbeheizt;2; ; ;29.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99927336;AG;Neubau Einfamilienhaus;1; ; ; ;23.01.2007;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99926581;AG;Neubau Einfamilienhaus mit Carport;1; ; ;23.01.2007; ;0.5;0.5;1;1;2;0;0;14;174;;;;;;;;
99926580;AG;Neubau Einfamilienhaus mit Carport;1; ; ;23.01.2007; ;0.628;0.628;1;1;2;1;0;14;174;;;;;;;;
99924739;AG;Abbruch Scheune;5; ; ;10.01.2007; ;0.015;0.015;1;0;0;0;0;43;;;;;;;;;
99924738;AG;Neubau von Doppel- und Einfamilienhäusern mit angebauten Doppelgaragen  ;1; ; ;10.01.2007; ;2.8;2.8;5;7;3;1;0;14;139;;;;;;;;
99924683;AG;Neubau Einfamilienhaus mit Carport;1; ; ;10.01.2007; ;0.65;0.65;1;1;2;1;0;14;174;;;;;;;;
99923605;AG;Neubau Mehrfamilienhaus mit Einstellhalle;1; ; ;09.01.2007; ;2.467;2.467;1;3;3;1;0;12;127;131;;;;;;;
99923603;AG;Umbau eines Gartenhauses in Wintergarten;3; ; ;02.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99922738;AG;Tor- und Fenstereinbau in Tenne und Badezimmerausbau;3; ; ;03.01.2007; ;0.025;0.025;1;0;0;0;0;41;;;;;;;;;
99922740;AG;Neubau Einfamilienhaus mit integrierter Garage           ;1; ; ;04.01.2007; ;0.8;0.8;1;1;3;0;0;14;;;;;;;;;
99922741;AG;Neubau Einfamilienhaus mit Carport;1; ; ;04.01.2007; ;0.4;0.4;1;1;2;1;0;14;174;;;;;;;;
99924041;AG;Erweiterung Einfamilienhaus;2; ; ;11.01.2007; ;0.09;0.09;1;1;1;0;0;14;;;;;;;;;
99924680;AG;Erweiterung einer Stützmauer;2; ; ;08.01.2007;29.01.2007;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99928006;AG;Anbau eines Garagenvordaches;2; ; ;29.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99928004;AG;Neubau Strasse, 2. Etappe;1; ; ;30.01.2007; ;0.185;0.185;0;0;0;0;0;211;311;321;323;;;;;;
99927998;AG;Neubau Zweifamilienhaus mit Integrierter Garage;1; ; ;31.01.2007; ;0.8;0.8;1;2;2;1;5;14;;;;;;;;;
99927232;AG;Umbau eines Einfamilienhauses                       ;3; ; ;23.01.2007; ;0.095;0.095;1;1;0;0;0;14;;;;;;;;;
99927220;AG;Neubau Einfamilienhaus mit Carport, Minergiestandard;1; ; ;24.01.2007; ;0.55;0.55;1;1;2;1;0;14;174;;;;;;;;
99927219;AG;Neubau Stützmauer;1; ; ;23.01.2007; ;0.05;0.05;0;0;0;0;0;431;;;;;;;;;
99927218;AG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;24.01.2007; ;0.9;0.9;1;1;2;1;0;14;139;;;;;;;;
99926658;AG;Neubau Bauamtschopf mit Umschlagplatz                          ;1; ; ;23.01.2007; ;0.312;0.312;1;0;0;0;0;133;;;;;;;;;
99926698;AG;Neubau Schwimmteich;1; ; ;19.01.2007; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99926693;AG;Umbau Einfamilienhaus;3; ; ;25.01.2007; ;0.15;0.15;1;1;0;0;0;14;;;;;;;;;
99925912;AG;Neubau Swimmingpool;1; ; ;16.01.2007; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99911281;AG;Neubau Doppeleinfamilienhaus und 2 Einfamilienhäuser mit Carports;1; ; ;11.10.2006;31.01.2007;1.85;1.85;3;4;2;1;0;14;174;;;;;;;;
99919153;AG;Anbau eines Wintergartens;2;Feb 07; ;27.11.2006;17.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99921023;AG;Umnutzung/Umbau Schreinerei in Einfamilienhaus;3;Jan 07;Jul 07;14.12.2006;17.01.2007;0.4;0.4;1;1;2;0;0;14;;;;;;;;;
99901682;AG;Neubau Bauernhaus und Remise, Ueberdachung Holzlager;1; ; ;16.08.2006;24.01.2007;0.6;0.6;1;1;2;1;0;14;41;;;;;;;;
99908047;AG;Anbau an Gewerbehaus                           ;2; ; ;21.09.2006;04.01.2007;8;8;1;0;2;1;0;37;;;;;;;;;
99919133;AG;Umbau Dachgeschoss bei Einfamilienhaus;3; ; ;28.11.2006;04.01.2007;0.02;0.02;1;1;1;0;0;14;;;;;;;;;
99912785;AG;Neubau 3 Mehrfamilienhäuser mit Einstellhalle;1; ; ;26.10.2006;04.01.2007;10.3;10.3;3;36;4;1;5;12;127;131;;;;;;;
99914815;AG;Umbau eines Mehrfamilienhauses;3; ; ;01.11.2006;04.01.2007;0.7;0.7;2;6;0;0;0;12;;;;;;;;;
99915363;AG;Neubau Lagerhalle und Bürogebäude mit überdachtem Aussenlager           ;1;Mrz 07;Okt 07;07.11.2006;31.01.2007;2.401;2.401;1;0;2;1;0;31;64;;;;;;;;
99902299;AG;Abbruch Bauernhaus;5; ; ;16.08.2006;24.01.2007;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99905731;AG;Neubau Einfamilienhaus mit Garage;1; ; ;11.01.2007; ;0.45;0.45;1;1;2;1;0;14;139;;;;;;;;
99874002;AG;Neubau eines Doppeleinfamilienhauses mit angebauten Garagen;1; ; ;22.03.2006;25.01.2007;0.96;0.96;1;2;2;1;0;14;139;;;;;;;;
99891891;AG;Neubau Einfamilien- und Doppeleinfamilienhäuser mit Garagen und Carpots;1; ; ;21.06.2006;04.01.2007;3.575;3.575;7;8;2;1;0;14;139;174;;;;;;;
99925294;AG;Neubau Einfamilienhaus;1; ; ;16.01.2007; ;0.418;0.418;1;1;2;1;0;14;;;;;;;;;
99925909;AG;Neubau Swimmingpool und Pergola mit Gartenanlage;1; ; ;16.01.2007; ;0.09;0.09;1;0;0;0;0;173;;;;;;;;;
99925906;AG;Verlängerung Haldenstrasse mit Erneuerung Werkleitungen;1; ; ;17.01.2007; ;0.098;0.098;0;0;0;0;0;211;311;321;323;;;;;;
99925905;AG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;17.01.2007; ;0.4;0.4;1;1;2;1;0;14;;;;;;;;;
99925904;AG;Sanierung und Umbau Gewerbehalle                       ;3; ; ;17.01.2007; ;1;1;1;0;0;0;0;38;;;;;;;;;
99925902;AG;Einbau Lukarne bei Einfamilienhaus;3; ; ;16.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99925901;AG;Anbau gedeckter Sitzplatz;2; ; ;16.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99924711;AG;Umbau Einfamilienhaus, Anbau Wintergarten;3; ; ;11.01.2007; ;0.085;0.085;1;1;0;0;0;14;171;;;;;;;;
99924710;AG;Neubau von Einfamilienhäusern mit Zufahrtsstrasse;1; ; ;12.01.2007; ;1.5;1.5;3;3;0;1;0;14;211;;;;;;;;
99924681;AG;Erweiterung Prozesskühlung;2; ; ;09.01.2007; ;0.2;0.2;1;0;1;0;0;38;;;;;;;;;
99924043;AG;Neubau Mutterkuhstall mit Jauchegrube;1; ; ;10.01.2007; ;0.8;0.8;1;0;1;0;0;43;48;;;;;;;;
99924168;AG;Neubau Wohnüberbauung Zentrum Unterdorf;1; ; ;18.01.2007; ;19;19;3;67;0;1;0;15;127;131;;;;;;;
99923617;AG;Neubau Einfamilienhaus mit angebauter Garage und Abstellraum            ;1; ; ;04.01.2007; ;0.5;0.5;1;1;2;1;0;14;39;139;;;;;;;
99922739;AG;Neubau landwirtschaftliche Einstellhalle und Werkstatt;1; ; ;04.01.2007; ;0.15;0.15;1;0;1;0;0;39;41;;;;;;;;
99920099;AG;Neubau Einfamilienhaus mit integrierter Garage;1;Mrz 07;Nov 07;07.12.2006;31.01.2007;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99920108;AG;Umbau Bürogebäude                       ;3; ; ;08.12.2006;25.01.2007;0.5;0.5;1;0;0;0;0;64;;;;;;;;;
99920150;AG;Umbau und Sanierung zusammengebautes Einfamilienhaus;3;Apr 07;Nov 07;05.12.2006;10.01.2007;0.45;0.45;1;1;0;0;0;14;;;;;;;;;
99725711;AG;Umbau und Sanierung Turnhalle                           ;3; ; ;24.01.2007; ;1.65;1.65;1;0;0;0;0;121;122;;;;;;;;
99917291;AG;Neubau von Mehrfamilienhäusern mit Garagenboxen;1;Feb 07;Aug 07;22.11.2006;24.01.2007;5;5;2;16;3;1;0;12;127;139;;;;;;;
99917290;AG;Neubau Doppeleinfamilienhaus mit integriertem Autounterstand;1; ; ;23.11.2006;24.01.2007;1;1;1;2;3;1;0;14;;;;;;;;;
99917286;AG;Umbau und Sanierung eines Einfamilienhauses;3;Mrz 07;Sep 07;23.11.2006;18.01.2007;0.56;0.56;1;1;0;0;0;14;;;;;;;;;
99921056;AG;Umnutzung in Kleinbrauerei mit Braustube und Aussenverkaufstelle;3; ; ;13.12.2006;18.01.2007;0.03;0.03;1;0;0;0;0;39;;;;;;;;;
99921042;AG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;13.12.2006;22.01.2007;0.5;0.6;1;1;3;1;0;14;;;;;;;;;
99921039;AG;Anbau Wintergarten;2; ; ;11.12.2006;30.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99921030;AG;Erweiterung Lager- und Produktionsgebäude                   ;2; ; ;07.01.2007; ;0.17;0.17;1;0;1;1;0;31;37;;;;;;;;
99900098;AG;Neubau Einfamilienhaus, Fertighaus, mit Garage                          ;1; ; ;07.08.2006;25.01.2007;0.5;0.5;1;1;0;0;0;14;139;;;;;;;;
99918590;AG;Abwassertechnische Erschliessung;1; ; ;30.11.2006;04.01.2007;0.2;0.2;0;0;0;0;0;311;;;;;;;;;
99918107;AG;Neubau Einfamilienhaus mit integrierter Doppelgarage;1; ; ;23.11.2006;24.01.2007;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99915883;AG;Neubau Stanzerei;1;Jan 07;Jul 07;21.11.2006;11.01.2007;4;5;1;0;1;0;0;37;;;;;;;;;
99926667;AG;Anbau Wintergarten;2; ; ;22.01.2007; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99926628;AG;Neubau Einfamilienhaus mit angebauter Garage;1; ; ;23.01.2007; ;0.5;0.5;1;1;2;1;0;14;139;;;;;;;;
99926627;AG;Neubau Einfamilienhaus mit integrierter Garage;1; ; ;24.01.2007; ;0.6;0.6;1;1;2;1;0;14;;;;;;;;;
99926626;AG;Umbau Stall                       ;3; ; ;23.01.2007; ;0.05;0.05;1;0;1;0;0;43;;;;;;;;;
99926625;AG;Neubau von 14 Parkplätzen;1; ; ;23.01.2007; ;0.03;0.03;0;0;0;0;14;175;;;;;;;;;
99926622;AG;Einbau Dachfenster bei Einfamilienhaus;3; ; ;23.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99926621;AG;Vergrösserung und Anhebung Garagenvordach;2; ; ;23.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99926619;AG;Ausbau Dachgeschoss bei Einfamilienhaus;3; ; ;25.01.2007; ;0.25;0.25;1;1;1;0;0;14;;;;;;;;;
99925189;AG;Verglasung eines Balkons;3; ; ;15.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99927627;AG;Neubau 9 Fertiggaragen;1; ; ;31.01.2007; ;0.2;0.2;1;0;0;0;0;139;;;;;;;;;
99927624;AG;Erneuerung Fenster bei Einfamilienhaus, Einbau Lichthof;3; ; ;29.01.2007; ;0.06;0.06;1;1;0;0;0;14;;;;;;;;;
99927618;AG;Neubau Einfamilienhaus mit Garage und Schopf;1; ; ;31.01.2007; ;0.57;0.57;1;1;2;1;0;14;41;139;;;;;;;
99927617;AG;Einbau Dachfenster bei Einfamilienhaus;3; ; ;25.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99927613;AG;Einbau Fenstertüre/Schiebetüre bei Einfamilienhaus;3; ; ;25.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99927574;AG;Neubau Tafelkirschanlage mit Bewässerung, Witterungsschutz und Zaun;1; ; ;29.01.2007; ;0.08;0.08;0;0;0;0;0;;;;;;;;;;
99927573;AG;Neubau Abwasserleitung, Umbau ARA in Rückhaltebecken                    ;3; ; ;30.01.2007; ;1;1;0;0;0;0;0;311;321;323;521;;;;;;
